time,wx,wy,wz
1.150622844696045,0.02,0.04,0.03
1.1591286659240723,0.04,0.05,0.03
1.1694748401641846,0.04,0.05,0.02
1.1787738800048828,0.04,0.03,0.02
1.1904759407043457,0.03,0.01,0.01
1.2005577087402344,0.01,-0.0,0.0
1.2095458507537842,-0.0,-0.0,0.0
1.2203707695007324,-0.01,0.01,0.01
1.2332828044891357,-0.01,0.02,0.02
1.2461109161376953,0.0,0.04,0.03
1.2492988109588623,0.02,0.06,0.04
1.2591519355773926,0.03,0.07,0.05
1.2692828178405762,0.05,0.07,0.05
1.2790257930755615,0.04,0.06,0.04
1.2902028560638428,0.03,0.03,0.03
1.3002378940582275,0.0,-0.0,0.01
1.3097467422485352,-0.02,-0.03,0.0
1.3201088905334473,-0.03,-0.02,-0.0
1.3295958042144775,-0.04,-0.0,-0.0
1.3461668491363525,-0.03,0.02,0.0
1.3488528728485107,-0.01,0.05,0.02
1.359041690826416,0.0,0.07,0.03
1.3692688941955566,0.02,0.08,0.04
1.3780107498168945,0.02,0.08,0.04
1.3889379501342773,0.02,0.07,0.03
1.40012788772583,0.01,0.04,0.02
1.4094548225402832,-0.0,0.02,0.01
1.4198737144470215,-0.02,-0.01,-0.0
1.4335758686065674,-0.03,-0.02,-0.01
1.4457597732543945,-0.04,-0.02,-0.01
1.4482779502868652,-0.04,-0.02,-0.01
1.4588589668273926,-0.03,-0.01,-0.01
1.469153881072998,-0.02,-0.01,-0.0
1.4791538715362549,-0.01,-0.01,0.0
1.4898929595947266,0.01,0.0,0.01
1.4998316764831543,0.03,0.01,0.02
1.5092918872833252,0.04,0.02,0.02
1.5192909240722656,0.05,0.02,0.02
1.5331218242645264,0.06,0.02,0.02
1.5456938743591309,0.05,0.02,0.01
1.5486538410186768,0.04,0.01,0.01
1.5583558082580566,0.02,0.01,0.01
1.5687038898468018,0.0,0.01,0.01
1.578537940979004,-0.01,0.02,0.02
1.5883688926696777,-0.01,0.02,0.02
1.599268913269043,-0.01,0.03,0.01
1.6083579063415527,-0.01,0.04,0.01
1.6191129684448242,-0.0,0.04,0.01
1.6324687004089355,0.0,0.04,0.01
1.6450510025024414,-0.0,0.03,0.0
1.6482558250427246,-0.01,0.03,0.0
1.6580877304077148,-0.01,0.02,-0.0
1.6686208248138428,-0.03,0.02,-0.0
1.6793107986450195,-0.04,0.01,-0.01
1.6887288093566895,-0.04,0.02,-0.01
1.6983098983764648,-0.04,0.02,0.0
1.7088828086853027,-0.03,0.04,0.0
1.7192497253417969,-0.02,0.05,0.01
1.7323648929595947,-0.0,0.05,0.01
1.7451348304748535,0.01,0.05,0.01
1.7478258609771729,0.01,0.03,0.01
1.757767677307129,0.01,0.03,0.01
1.7686266899108887,-0.0,0.01,0.0
1.7777907848358154,-0.01,0.01,-0.0
1.7887659072875977,-0.02,0.01,-0.0
1.7976648807525635,-0.02,0.01,-0.0
1.8081817626953125,-0.02,0.01,0.0
1.8191399574279785,-0.01,0.03,0.01
1.8328368663787842,0.04,0.06,0.02
1.8454158306121826,0.08,0.08,0.02
1.848130702972412,0.12,0.07,0.03
1.857679843902588,0.12,0.04,0.03
1.8679428100585938,0.12,0.01,0.02
1.877577781677246,0.12,-0.02,0.0
1.8886637687683105,0.09,-0.02,0.01
1.9013378620147705,0.06,-0.03,0.01
1.908261775970459,0.03,-0.05,0.02
1.9194397926330566,0.02,-0.02,0.03
1.929947853088379,0.02,0.02,0.03
1.9424848556518555,0.04,0.06,0.04
1.9442996978759766,0.06,0.08,0.04
1.952232837677002,0.07,0.08,0.03
1.9617698192596436,0.07,0.06,0.03
1.972033977508545,0.07,0.04,0.03
1.98292875289917,0.06,0.01,0.02
1.992370843887329,0.05,-0.0,0.02
2.008744716644287,0.04,0.01,0.02
2.0117218494415283,0.03,0.04,0.02
2.0312387943267822,-0.0,0.08,-0.01
2.0327229499816895,-0.0,0.08,-0.01
2.042344808578491,-0.02,0.09,-0.02
2.0519118309020996,-0.04,0.08,-0.03
2.062342882156372,-0.08,0.05,-0.02
2.07218074798584,-0.13,0.0,-0.04
2.0818967819213867,-0.18,-0.02,-0.02
2.092439889907837,-0.19,0.0,0.0
2.1019997596740723,-0.14,0.08,0.01
2.1119887828826904,-0.08,0.16,0.0
2.1298999786376953,-0.01,0.19,0.0
2.131591796875,0.04,0.16,0.01
2.1419386863708496,0.07,0.11,0.01
2.15191388130188,0.09,0.08,0.01
2.16215181350708,0.08,0.08,0.01
2.1723477840423584,0.05,0.06,0.03
2.1817069053649902,0.02,0.06,0.03
2.191847801208496,-0.01,0.06,0.03
2.201835870742798,-0.04,0.06,0.03
2.2119016647338867,-0.06,0.05,0.02
2.230762004852295,-0.06,0.04,0.02
2.2328357696533203,-0.04,0.03,0.01
2.242252826690674,-0.02,0.02,0.02
2.2517809867858887,0.0,0.0,0.02
2.261934757232666,0.02,0.01,0.02
2.2718958854675293,0.03,0.03,0.02
2.281479835510254,0.03,0.04,0.03
2.291552782058716,0.02,0.05,0.03
2.301618814468384,0.02,0.07,0.04
2.311196804046631,0.02,0.1,0.03
2.3292338848114014,0.02,0.1,0.02
2.336491823196411,0.0,0.07,0.01
2.346972942352295,-0.01,0.03,-0.02
2.357036828994751,-0.03,0.0,-0.04
2.3663330078125,-0.03,-0.01,-0.05
2.376542806625366,-0.03,0.01,-0.05
2.3866519927978516,-0.02,0.04,-0.04
2.3964366912841797,-0.02,0.07,-0.04
2.406547784805298,-0.01,0.08,-0.03
2.4161229133605957,-0.01,0.1,-0.02
2.4353036880493164,-0.0,0.1,-0.01
2.4366488456726074,-0.0,0.09,-0.02
2.446861743927002,-0.01,0.1,-0.04
2.456495761871338,-0.0,0.1,-0.06
2.466549873352051,-0.01,0.1,-0.05
2.4763307571411133,-0.01,0.11,-0.04
2.486511707305908,-0.02,0.09,-0.03
2.496490955352783,-0.02,0.07,-0.02
2.506272792816162,-0.02,0.05,-0.02
2.516195774078369,-0.01,0.04,-0.01
2.5344319343566895,-0.01,0.03,-0.0
2.5360097885131836,-0.0,0.02,0.01
2.54642391204834,-0.0,0.0,0.01
2.5561788082122803,0.0,-0.02,0.0
2.5663766860961914,0.02,-0.04,-0.01
2.5761468410491943,0.03,-0.03,-0.01
2.5860257148742676,0.05,-0.02,-0.01
2.5959649085998535,0.09,-0.0,-0.01
2.6062428951263428,0.22,0.09,0.01
2.6158957481384277,0.27,0.13,0.03
2.6302638053894043,0.26,0.09,0.06
2.63211989402771,0.2,0.04,0.05
2.6420328617095947,0.08,0.04,0.01
2.650747776031494,-0.04,-0.01,-0.04
2.6611227989196777,-0.13,-0.06,-0.07
2.6708579063415527,-0.18,-0.05,-0.06
2.6811118125915527,-0.17,-0.05,-0.04
2.6910288333892822,-0.13,-0.04,-0.03
2.7008609771728516,-0.07,-0.03,-0.01
2.711016893386841,-0.01,-0.04,-0.01
2.7292118072509766,0.02,-0.07,-0.01
2.7385377883911133,0.03,-0.09,-0.02
2.7413837909698486,0.02,-0.08,-0.02
2.750555992126465,-0.0,-0.06,-0.02
2.760284900665283,-0.03,-0.03,-0.02
2.7702507972717285,-0.04,-0.0,-0.01
2.78023099899292,-0.05,0.03,-0.01
2.7901527881622314,-0.04,0.05,-0.01
2.8003969192504883,-0.02,0.06,-0.02
2.810661792755127,-0.01,0.07,-0.01
2.8283467292785645,-0.01,0.05,-0.01
2.8303208351135254,-0.02,0.0,-0.0
2.8401389122009277,-0.02,-0.03,0.0
2.850111961364746,-0.02,-0.05,-0.0
2.860306739807129,-0.02,-0.06,0.01
2.870306968688965,-0.03,-0.07,0.01
2.8800058364868164,-0.03,-0.06,0.02
2.890443801879883,-0.02,-0.05,0.03
2.900038719177246,-0.02,-0.05,0.04
2.910385847091675,-0.01,-0.1,0.04
2.93002986907959,-0.03,-0.21,-0.03
2.93155574798584,-0.03,-0.21,-0.03
2.9400718212127686,-0.05,-0.21,-0.03
2.9500138759613037,-0.04,-0.17,-0.01
2.95975399017334,-0.04,-0.09,-0.0
2.970040798187256,-0.05,-0.02,-0.01
2.979902744293213,-0.05,0.01,-0.01
2.9903128147125244,0.01,0.05,0.04
2.999943733215332,0.1,0.14,0.08
3.010957717895508,0.17,0.19,0.11
3.031068801879883,0.18,0.12,0.11
3.0313098430633545,0.18,0.12,0.11
3.0403757095336914,0.19,0.08,0.1
3.0496978759765625,0.18,0.03,0.07
3.059971809387207,0.15,-0.01,0.02
3.0700948238372803,0.09,-0.03,-0.0
3.0800578594207764,0.02,-0.05,-0.01
3.0910086631774902,-0.04,-0.06,-0.0
3.2217698097229004,-0.23,0.02,-0.03
3.2219748497009277,-0.23,0.02,-0.03
3.223644733428955,-0.23,0.02,-0.03
3.2239179611206055,-0.23,0.02,-0.03
3.224170684814453,-0.23,0.02,-0.03
3.224365711212158,-0.23,0.02,-0.03
3.2245287895202637,-0.23,0.02,-0.03
3.2246837615966797,-0.23,0.02,-0.03
3.2248427867889404,-0.23,0.02,-0.03
3.22499680519104,-0.23,0.02,-0.03
3.2252068519592285,-0.23,0.02,-0.03
3.2253737449645996,-0.23,0.02,-0.03
3.225529670715332,-0.23,0.02,-0.03
3.2291717529296875,-0.14,0.05,-0.01
3.2393758296966553,-0.04,0.07,-0.02
3.249295711517334,0.04,0.07,-0.01
3.2592859268188477,0.1,0.06,-0.01
3.272707939147949,0.12,0.03,-0.01
3.2795000076293945,0.09,-0.02,-0.02
3.2893457412719727,0.03,-0.05,-0.02
3.299222946166992,-0.03,-0.06,-0.02
6.072362899780273,-0.09,-0.06,0.01
6.072980880737305,-0.03,-0.08,0.0
6.073153972625732,-0.03,-0.08,0.0
6.073318958282471,-0.03,-0.08,0.0
6.0734758377075195,-0.03,-0.08,0.0
6.073678970336914,-0.03,-0.08,0.0
6.073906898498535,-0.03,-0.08,0.0
6.07414984703064,-0.03,-0.08,0.0
6.074326992034912,-0.03,-0.08,0.0
6.074493885040283,-0.03,-0.08,0.0
6.074661731719971,-0.03,-0.08,0.0
6.074827671051025,-0.03,-0.08,0.0
6.074993848800659,-0.03,-0.08,0.0
6.0751588344573975,-0.03,-0.08,0.0
6.075322866439819,-0.03,-0.08,0.0
6.075488805770874,-0.03,-0.08,0.0
6.075654983520508,-0.03,-0.08,0.0
6.075819969177246,-0.03,-0.08,0.0
6.075984954833984,-0.03,-0.08,0.0
6.076149940490723,-0.03,-0.08,0.0
6.076314926147461,-0.03,-0.08,0.0
6.076488018035889,-0.03,-0.08,0.0
6.076660871505737,-0.03,-0.08,0.0
6.07682991027832,-0.03,-0.08,0.0
6.077055931091309,-0.03,-0.08,0.0
6.0772199630737305,-0.03,-0.08,0.0
6.077394008636475,-0.03,-0.08,0.0
6.077561855316162,-0.03,-0.08,0.0
6.077728748321533,-0.03,-0.08,0.0
6.077914714813232,-0.03,-0.08,0.0
6.07809591293335,-0.03,-0.08,0.0
6.078283786773682,-0.03,-0.08,0.0
6.078450679779053,-0.03,-0.08,0.0
6.078640937805176,-0.03,-0.08,0.0
6.0788350105285645,-0.03,-0.08,0.0
6.079006671905518,-0.03,-0.08,0.0
6.079235792160034,-0.03,-0.08,0.0
6.079692840576172,-0.03,-0.08,0.0
6.0799078941345215,-0.03,-0.08,0.0
6.080070972442627,-0.03,-0.08,0.0
6.080228805541992,-0.03,-0.08,0.0
6.080384731292725,-0.03,-0.08,0.0
6.080539703369141,-0.03,-0.08,0.0
6.080694675445557,-0.03,-0.08,0.0
6.080849885940552,-0.03,-0.08,0.0
6.081004858016968,-0.03,-0.08,0.0
6.081171989440918,-0.03,-0.08,0.0
6.081336975097656,-0.03,-0.08,0.0
6.081491947174072,-0.03,-0.08,0.0
6.081645965576172,-0.03,-0.08,0.0
6.081800937652588,-0.03,-0.08,0.0
6.0819549560546875,-0.03,-0.08,0.0
6.0821309089660645,-0.03,-0.08,0.0
6.0822858810424805,-0.03,-0.08,0.0
6.084139823913574,0.02,-0.09,0.03
6.084305763244629,0.02,-0.09,0.03
6.084463834762573,0.02,-0.09,0.03
6.084618806838989,0.02,-0.09,0.03
6.084799766540527,0.02,-0.09,0.03
6.084957838058472,0.02,-0.09,0.03
6.0851149559021,0.02,-0.09,0.03
6.085343837738037,0.02,-0.09,0.03
6.0857977867126465,0.02,-0.09,0.03
6.0860466957092285,0.02,-0.09,0.03
6.086159706115723,0.02,-0.09,0.03
6.086237907409668,0.02,-0.09,0.03
6.086298942565918,0.02,-0.09,0.03
6.08635687828064,0.02,-0.09,0.03
6.086413860321045,0.02,-0.09,0.03
6.086471796035767,0.02,-0.09,0.03
6.0865278244018555,0.02,-0.09,0.03
6.086673736572266,0.02,-0.09,0.03
6.086740016937256,0.02,-0.09,0.03
6.086796760559082,0.02,-0.09,0.03
6.086853981018066,0.02,-0.09,0.03
6.086909770965576,0.02,-0.09,0.03
6.0869669914245605,0.02,-0.09,0.03
6.087023735046387,0.02,-0.09,0.03
6.0870819091796875,0.02,-0.09,0.03
6.087138891220093,0.02,-0.09,0.03
6.087309837341309,0.02,-0.09,0.03
6.087373733520508,0.02,-0.09,0.03
6.087431907653809,0.02,-0.09,0.03
6.087487697601318,0.02,-0.09,0.03
6.087545871734619,0.02,-0.09,0.03
6.087601661682129,0.02,-0.09,0.03
6.087658882141113,0.02,-0.09,0.03
6.0877158641815186,0.02,-0.09,0.03
6.087775707244873,0.02,-0.09,0.03
6.087831974029541,0.02,-0.09,0.03
6.087889671325684,0.02,-0.09,0.03
6.087946891784668,0.02,-0.09,0.03
6.088002681732178,0.02,-0.09,0.03
6.088059902191162,0.02,-0.09,0.03
6.088116884231567,0.02,-0.09,0.03
6.088172912597656,0.02,-0.09,0.03
6.0882298946380615,0.02,-0.09,0.03
6.088286876678467,0.02,-0.09,0.03
6.088343858718872,0.02,-0.09,0.03
6.088400840759277,0.02,-0.09,0.03
6.088456869125366,0.02,-0.09,0.03
6.0885138511657715,0.02,-0.09,0.03
6.08856987953186,0.02,-0.09,0.03
6.088626861572266,0.02,-0.09,0.03
6.088683843612671,0.02,-0.09,0.03
6.088740825653076,0.02,-0.09,0.03
6.0887978076934814,0.02,-0.09,0.03
6.08885383605957,0.02,-0.09,0.03
6.088909864425659,0.02,-0.09,0.03
6.0889668464660645,0.02,-0.09,0.03
6.089022874832153,0.02,-0.09,0.03
6.089079856872559,0.02,-0.09,0.03
6.089136838912964,0.02,-0.09,0.03
6.089193820953369,0.02,-0.09,0.03
6.089250802993774,0.02,-0.09,0.03
6.089308738708496,0.02,-0.09,0.03
6.089365005493164,0.02,-0.09,0.03
6.08942174911499,0.02,-0.09,0.03
6.089478969573975,0.02,-0.09,0.03
6.089535713195801,0.02,-0.09,0.03
6.089592933654785,0.02,-0.09,0.03
6.089649677276611,0.02,-0.09,0.03
6.089707851409912,0.02,-0.09,0.03
6.089763879776001,0.02,-0.09,0.03
6.089820861816406,0.02,-0.09,0.03
6.0898778438568115,0.02,-0.09,0.03
6.089935779571533,0.02,-0.09,0.03
6.089993953704834,0.02,-0.09,0.03
6.090049743652344,0.02,-0.09,0.03
6.090106964111328,0.02,-0.09,0.03
6.090163707733154,0.02,-0.09,0.03
6.090220928192139,0.02,-0.09,0.03
6.090276718139648,0.02,-0.09,0.03
6.090711832046509,0.02,-0.09,0.03
6.09079384803772,0.02,-0.09,0.03
6.090853691101074,0.02,-0.09,0.03
6.090912818908691,0.02,-0.09,0.03
6.090969800949097,0.02,-0.09,0.03
6.091026782989502,0.02,-0.09,0.03
6.091084957122803,0.02,-0.09,0.03
6.091141700744629,0.02,-0.09,0.03
6.09119987487793,0.02,-0.09,0.03
6.091256856918335,0.02,-0.09,0.03
6.091314792633057,0.02,-0.09,0.03
6.091372013092041,0.02,-0.09,0.03
6.091429710388184,0.02,-0.09,0.03
6.091487884521484,0.02,-0.09,0.03
6.09154486656189,0.02,-0.09,0.03
6.0916008949279785,0.02,-0.09,0.03
6.091656684875488,0.02,-0.09,0.03
6.091713905334473,0.02,-0.09,0.03
6.091769695281982,0.02,-0.09,0.03
6.091826915740967,0.02,-0.09,0.03
6.091882705688477,0.02,-0.09,0.03
6.0919389724731445,0.02,-0.09,0.03
6.091995716094971,0.02,-0.09,0.03
6.092051982879639,0.02,-0.09,0.03
6.092108726501465,0.02,-0.09,0.03
6.092164993286133,0.02,-0.09,0.03
6.092248916625977,0.02,-0.09,0.03
6.092369794845581,0.06,-0.08,0.05
6.092733860015869,0.06,-0.08,0.05
6.092797756195068,0.06,-0.08,0.05
6.092861890792847,0.06,-0.08,0.05
6.092921733856201,0.06,-0.08,0.05
6.092980861663818,0.06,-0.08,0.05
6.09303879737854,0.06,-0.08,0.05
6.093097686767578,0.06,-0.08,0.05
6.093155860900879,0.06,-0.08,0.05
6.093213796615601,0.06,-0.08,0.05
6.093271732330322,0.06,-0.08,0.05
6.093329906463623,0.06,-0.08,0.05
6.093387842178345,0.06,-0.08,0.05
6.09344482421875,0.06,-0.08,0.05
6.093502998352051,0.06,-0.08,0.05
6.093559741973877,0.06,-0.08,0.05
6.093616962432861,0.06,-0.08,0.05
6.093674898147583,0.06,-0.08,0.05
6.093755722045898,0.06,-0.08,0.05
6.093814849853516,0.06,-0.08,0.05
6.093872785568237,0.06,-0.08,0.05
6.093930721282959,0.06,-0.08,0.05
6.093987941741943,0.06,-0.08,0.05
6.0940446853637695,0.06,-0.08,0.05
6.094101905822754,0.06,-0.08,0.05
6.094158887863159,0.06,-0.08,0.05
6.094218730926514,0.06,-0.08,0.05
6.0942769050598145,0.06,-0.08,0.05
6.094347953796387,0.06,-0.08,0.05
6.094404697418213,0.06,-0.08,0.05
6.094462871551514,0.06,-0.08,0.05
6.09452486038208,0.06,-0.08,0.05
6.094581842422485,0.06,-0.08,0.05
6.094638824462891,0.06,-0.08,0.05
6.094711780548096,0.06,-0.08,0.05
6.09476900100708,0.06,-0.08,0.05
6.094826698303223,0.06,-0.08,0.05
6.094884872436523,0.06,-0.08,0.05
6.09497594833374,0.06,-0.08,0.05
6.095033884048462,0.06,-0.08,0.05
6.095090866088867,0.06,-0.08,0.05
6.095148801803589,0.06,-0.08,0.05
6.0952067375183105,0.06,-0.08,0.05
6.095264911651611,0.06,-0.08,0.05
6.095322847366333,0.06,-0.08,0.05
6.095379829406738,0.06,-0.08,0.05
6.0954389572143555,0.06,-0.08,0.05
6.095494747161865,0.06,-0.08,0.05
6.095552921295166,0.06,-0.08,0.05
6.095618724822998,0.06,-0.08,0.05
6.095676898956299,0.06,-0.08,0.05
6.095733880996704,0.06,-0.08,0.05
6.095791816711426,0.06,-0.08,0.05
6.09587287902832,0.06,-0.08,0.05
6.095929861068726,0.06,-0.08,0.05
6.0959978103637695,0.06,-0.08,0.05
6.0961689949035645,0.06,-0.08,0.05
6.096228837966919,0.06,-0.08,0.05
6.096506834030151,0.06,-0.08,0.05
6.096590995788574,0.06,-0.08,0.05
6.096653938293457,0.06,-0.08,0.05
6.09671688079834,0.06,-0.08,0.05
6.096773862838745,0.06,-0.08,0.05
6.09683084487915,0.06,-0.08,0.05
6.096887826919556,0.06,-0.08,0.05
6.096945762634277,0.06,-0.08,0.05
6.097002983093262,0.06,-0.08,0.05
6.0970587730407715,0.06,-0.08,0.05
6.097181797027588,0.06,-0.08,0.05
6.097244739532471,0.06,-0.08,0.05
6.097301959991455,0.06,-0.08,0.05
6.097358703613281,0.06,-0.08,0.05
6.097415924072266,0.06,-0.08,0.05
6.097471714019775,0.06,-0.08,0.05
6.09752893447876,0.06,-0.08,0.05
6.0975847244262695,0.06,-0.08,0.05
6.097641944885254,0.06,-0.08,0.05
6.09791374206543,0.06,-0.08,0.05
6.098031997680664,0.06,-0.08,0.05
6.09808874130249,0.06,-0.08,0.05
6.098145008087158,0.06,-0.08,0.05
6.098201751708984,0.06,-0.08,0.05
6.098257780075073,0.06,-0.08,0.05
6.0983147621154785,0.06,-0.08,0.05
6.098371982574463,0.06,-0.08,0.05
6.098428726196289,0.06,-0.08,0.05
6.098484992980957,0.06,-0.08,0.05
6.098543882369995,0.06,-0.08,0.05
6.098599910736084,0.06,-0.08,0.05
6.098655700683594,0.06,-0.08,0.05
6.098714828491211,0.06,-0.08,0.05
6.098771810531616,0.06,-0.08,0.05
6.098827838897705,0.06,-0.08,0.05
6.09888482093811,0.06,-0.08,0.05
6.099032878875732,0.06,-0.08,0.05
6.09909200668335,0.06,-0.08,0.05
6.099149703979492,0.06,-0.08,0.05
6.099226951599121,0.06,-0.08,0.05
6.099285840988159,0.06,-0.08,0.05
6.0993428230285645,0.06,-0.08,0.05
6.099398851394653,0.06,-0.08,0.05
6.099455833435059,0.06,-0.08,0.05
6.0995118618011475,0.06,-0.08,0.05
6.099567890167236,0.06,-0.08,0.05
6.099623680114746,0.06,-0.08,0.05
6.099679946899414,0.06,-0.08,0.05
6.099735736846924,0.06,-0.08,0.05
6.099792957305908,0.06,-0.08,0.05
6.099848747253418,0.06,-0.08,0.05
6.099905967712402,0.06,-0.08,0.05
6.099961757659912,0.06,-0.08,0.05
6.100017786026001,0.06,-0.08,0.05
6.10007381439209,0.06,-0.08,0.05
6.100129842758179,0.06,-0.08,0.05
6.100186824798584,0.06,-0.08,0.05
6.100242853164673,0.06,-0.08,0.05
6.100299835205078,0.06,-0.08,0.05
6.100708961486816,0.06,-0.08,0.05
6.100765705108643,0.06,-0.08,0.05
6.101433753967285,0.06,-0.08,0.05
6.1026928424835205,0.07,-0.07,0.06
6.130021810531616,0.04,-0.02,0.03
6.130114793777466,0.04,-0.02,0.03
6.135613918304443,0.01,-0.05,0.02
6.1475677490234375,-0.01,-0.07,0.01
6.161847829818726,-0.03,-0.08,-0.0
6.166977882385254,-0.04,-0.07,-0.01
6.180808782577515,-0.03,-0.04,-0.02
6.185179710388184,-0.01,-0.03,-0.01
6.197171688079834,-0.01,-0.03,0.01
6.213140964508057,-0.01,-0.04,0.03
6.216247797012329,-0.01,-0.04,0.03
6.229531764984131,-0.02,-0.06,0.04
6.233167886734009,-0.02,-0.08,0.04
6.24586296081543,-0.02,-0.11,0.05
6.2629008293151855,-0.0,-0.13,0.06
6.266120910644531,-0.0,-0.13,0.06
6.280179977416992,0.0,-0.11,0.06
6.283753871917725,0.01,-0.08,0.05
6.295645713806152,0.01,-0.06,0.06
6.311561822891235,0.01,-0.06,0.07
6.312063694000244,0.01,-0.06,0.09
6.322214841842651,0.02,-0.05,0.1
6.33540678024292,0.03,-0.04,0.1
6.342204809188843,0.04,-0.03,0.1
6.352139949798584,0.03,-0.03,0.11
6.362281799316406,0.02,-0.04,0.11
6.3721678256988525,0.01,-0.05,0.11
6.38204288482666,-0.01,-0.07,0.11
6.392289876937866,-0.03,-0.08,0.1
6.402288913726807,-0.05,-0.09,0.09
6.412355899810791,-0.07,-0.1,0.08
