time,wx,wy,wz
0.9972269535064697,0.86,0.37,-0.16
1.007112979888916,0.75,0.62,-0.15
1.0172300338745117,0.53,0.77,-0.08
1.0272090435028076,0.31,0.83,-0.0
1.0492961406707764,-0.06,0.69,0.17
1.0502960681915283,-0.06,0.69,0.17
1.0566630363464355,-0.19,0.34,0.28
1.0672791004180908,-0.26,-0.03,0.4
1.0768890380859375,-0.27,-0.33,0.37
1.0871009826660156,-0.21,-0.49,0.1
1.0976841449737549,-0.14,-0.59,-0.29
1.107367992401123,-0.17,-0.54,-0.65
1.1184508800506592,-0.36,-0.25,-0.87
1.1280620098114014,-0.56,0.13,-0.9
1.1534931659698486,-0.38,0.83,-0.45
1.1546528339385986,-0.38,0.83,-0.45
1.1565611362457275,0.0,0.78,-0.11
1.167292833328247,0.33,0.15,0.17
1.1769499778747559,0.44,-1.1,0.2
1.1872799396514893,0.45,-2.38,-0.12
1.198240041732788,0.37,-3.03,-0.5
1.2074148654937744,0.21,-2.83,-0.79
1.218181848526001,-0.1,-1.64,-0.94
1.2273139953613281,-0.63,-0.07,-0.85
1.2490530014038086,-1.81,1.98,-0.33
1.2513420581817627,-1.81,1.98,-0.33
1.2569239139556885,-2.11,2.0,-0.21
1.2672479152679443,-2.0,1.55,-0.26
1.2772819995880127,-1.4,0.85,-0.42
1.287597894668579,-0.49,0.28,-0.4
1.2982079982757568,0.48,0.19,-0.14
1.307978868484497,1.21,0.38,0.22
1.317652940750122,1.53,0.6,0.59
1.3277230262756348,1.38,0.76,0.91
1.351844072341919,0.22,0.44,1.26
1.3528368473052979,0.22,0.44,1.26
1.3571419715881348,-0.43,0.22,1.23
1.3674449920654297,-1.04,-0.05,1.04
1.3774230480194092,-1.58,-0.28,0.7
1.3889648914337158,-2.02,-0.37,0.26
1.3979129791259766,-2.27,-0.14,-0.16
1.4078209400177002,-2.33,0.27,-0.46
1.4183650016784668,-2.25,0.62,-0.6
1.4283440113067627,-1.96,0.78,-0.63
1.4536819458007812,-0.78,0.52,-0.5
1.4546420574188232,-0.78,0.52,-0.5
1.4573590755462646,-0.01,0.16,-0.38
1.4679038524627686,0.67,-0.28,-0.27
1.4773790836334229,1.16,-0.74,-0.21
1.4876389503479004,1.37,-1.1,-0.21
1.4979650974273682,1.25,-1.13,-0.18
1.5078940391540527,0.83,-0.91,-0.1
1.5180671215057373,0.29,-0.53,-0.02
1.5280959606170654,-0.19,-0.14,0.01
1.5516541004180908,-0.55,0.32,-0.15
1.5526440143585205,-0.55,0.32,-0.15
1.5574629306793213,-0.4,0.5,-0.36
1.5680429935455322,-0.12,0.62,-0.59
1.5776870250701904,0.18,0.57,-0.69
1.5882019996643066,0.35,0.15,-0.58
1.5980050563812256,0.45,-0.54,-0.34
1.6081759929656982,0.65,-1.25,-0.05
1.6182899475097656,0.87,-1.85,0.12
1.6284220218658447,0.9,-2.08,0.04
1.6510000228881836,0.02,-0.47,-0.84
1.6520159244537354,0.02,-0.47,-0.84
1.6579840183258057,-0.69,0.92,-1.22
1.66780686378479,-1.27,1.88,-1.36
1.6780531406402588,-1.54,2.14,-1.26
1.6880180835723877,-1.34,1.82,-0.93
1.6984009742736816,-0.79,0.97,-0.41
1.7081999778747559,-0.09,-0.19,0.1
1.7185938358306885,0.6,-0.8,0.43
1.728672981262207,1.18,-0.75,0.68
1.7499730587005615,1.59,0.31,1.33
1.7512710094451904,1.59,0.31,1.33
1.7574388980865479,1.48,0.66,1.55
1.7681059837341309,1.23,0.65,1.48
1.7777888774871826,0.86,0.41,1.06
1.7883529663085938,0.42,0.03,0.5
1.7983429431915283,-0.0,-0.36,0.11
1.8084180355072021,-0.36,-0.42,-0.07
1.8185369968414307,-0.59,-0.28,-0.17
1.828437089920044,-0.63,-0.06,-0.29
1.8522241115570068,-0.48,0.31,-0.54
1.8531990051269531,-0.48,0.31,-0.54
1.857884168624878,-0.33,0.39,-0.54
1.8681559562683105,-0.15,0.34,-0.41
1.8784229755401611,0.05,0.19,-0.23
1.8882629871368408,0.24,0.06,-0.09
1.8987059593200684,0.38,-0.01,-0.01
1.9098269939422607,0.47,-0.02,0.05
1.918503999710083,0.49,-0.02,0.13
1.9293148517608643,0.41,0.02,0.19
1.951915979385376,0.09,-0.0,0.21
1.9530308246612549,0.09,-0.0,0.21
1.9580729007720947,-0.1,-0.03,0.11
1.9685020446777344,-0.3,-0.08,0.0
1.9783740043640137,-0.46,-0.12,-0.09
1.9885470867156982,-0.57,-0.13,-0.16
1.9983570575714111,-0.57,-0.09,-0.23
2.008704900741577,-0.47,0.06,-0.23
2.018970012664795,-0.31,0.19,-0.12
2.028939962387085,-0.1,0.17,0.05
2.0525670051574707,0.45,-0.42,0.31
2.0535390377044678,0.45,-0.42,0.31
2.0583908557891846,0.47,-1.01,0.21
2.068294048309326,0.2,-1.45,-0.02
2.078645944595337,-0.24,-1.32,-0.3
2.0886728763580322,-0.69,-0.67,-0.43
2.0988030433654785,-0.88,0.14,-0.37
2.1103639602661133,-0.77,0.74,-0.23
2.120285987854004,-0.51,0.96,-0.08
2.129399061203003,-0.19,0.82,-0.03
2.1531450748443604,0.18,0.02,0.01
2.1541011333465576,0.18,0.02,0.01
2.1587090492248535,0.36,0.01,0.1
2.1688668727874756,0.68,0.25,0.33
2.178704023361206,1.08,0.58,0.64
2.1888620853424072,1.35,0.72,0.93
2.1984310150146484,1.35,0.48,1.07
2.209195852279663,1.08,0.01,0.98
2.2193500995635986,0.62,-0.38,0.71
2.229362964630127,0.07,-0.54,0.36
2.2531609535217285,-1.03,-0.04,-0.13
2.254281997680664,-1.03,-0.04,-0.13
2.2587358951568604,-1.47,0.22,-0.26
2.2690751552581787,-1.65,0.4,-0.31
2.279010057449341,-1.54,0.43,-0.32
2.2891600131988525,-1.22,0.3,-0.3
2.299280881881714,-0.82,0.09,-0.26
2.3093020915985107,-0.4,-0.13,-0.24
2.3196940422058105,-0.05,-0.29,-0.24
2.330064058303833,0.19,-0.31,-0.22
2.3541791439056396,0.29,-0.07,-0.11
2.355195999145508,0.29,-0.07,-0.11
2.358842134475708,0.28,0.06,-0.02
2.3689839839935303,0.27,0.13,0.04
2.3792998790740967,0.26,0.12,0.06
2.389462947845459,0.23,0.05,-0.02
2.3997230529785156,0.15,-0.06,-0.12
2.4096758365631104,0.03,-0.21,-0.2
2.4192349910736084,-0.09,-0.33,-0.25
2.4298861026763916,-0.18,-0.37,-0.27
2.449526071548462,0.02,-0.12,-0.21
2.45151686668396,0.02,-0.12,-0.21
2.458613157272339,0.28,0.07,-0.19
2.4692938327789307,0.57,0.16,-0.16
2.479123830795288,0.78,0.12,-0.12
2.4893229007720947,0.91,0.02,-0.06
2.4993860721588135,0.97,-0.21,0.06
2.5092570781707764,0.88,-0.7,0.15
2.519665002822876,0.55,-1.38,0.08
2.529945135116577,0.08,-1.75,-0.17
2.5535240173339844,-1.03,-0.29,-0.75
2.554733991622925,-1.03,-0.29,-0.75
2.558769941329956,-1.4,1.13,-0.86
2.5694830417633057,-1.46,2.19,-0.77
2.5797770023345947,-1.26,2.48,-0.51
2.589416980743408,-0.94,1.81,-0.19
2.5996530055999756,-0.6,0.57,0.08
2.6100080013275146,-0.2,-0.4,0.24
2.620058059692383,0.24,-0.68,0.39
2.630162000656128,0.66,-0.42,0.57
2.653022050857544,0.76,0.61,1.13
2.6541450023651123,0.76,0.61,1.13
2.6591780185699463,0.47,0.97,1.33
2.669590950012207,0.11,1.08,1.38
2.6796679496765137,-0.2,0.89,1.23
2.689687967300415,-0.41,0.49,0.84
2.6997029781341553,-0.49,0.05,0.36
2.709973096847534,-0.53,-0.32,-0.02
2.7201058864593506,-0.58,-0.43,-0.26
2.7301719188690186,-0.52,-0.4,-0.32
2.753229856491089,0.04,-0.27,-0.21
2.754439115524292,0.04,-0.27,-0.21
2.759063959121704,0.36,-0.19,-0.15
2.7697761058807373,0.65,-0.03,-0.13
2.7798750400543213,0.89,0.05,-0.17
2.7897720336914062,1.03,0.06,-0.24
2.801048994064331,1.09,0.06,-0.32
2.8100779056549072,1.07,-0.02,-0.37
2.8200600147247314,0.98,-0.17,-0.37
2.830487012863159,0.85,-0.27,-0.32
2.8553390502929688,0.59,-0.19,-0.16
2.8563599586486816,0.59,-0.19,-0.16
2.8592588901519775,0.44,-0.08,-0.08
2.869904041290283,0.32,0.04,-0.01
2.88004994392395,0.21,0.09,0.03
2.8900859355926514,0.07,0.03,0.02
2.9000909328460693,-0.08,-0.05,-0.08
2.9102890491485596,-0.18,-0.13,-0.24
2.9202659130096436,-0.17,-0.2,-0.33
2.930462121963501,0.09,-0.18,-0.27
2.953433036804199,1.15,-0.29,0.15
2.9541938304901123,1.15,-0.29,0.15
2.959730863571167,1.28,-0.59,0.41
2.970078945159912,0.79,-0.79,0.44
2.979979991912842,-0.12,-0.62,0.09
2.990198850631714,-0.97,-0.01,-0.48
3.001146078109741,-1.37,0.88,-0.95
3.0100481510162354,-1.16,1.59,-1.04
3.020504951477051,-0.55,1.73,-0.78
3.030593156814575,0.17,1.25,-0.4
3.0553171634674072,0.69,-0.75,0.17
3.056330919265747,0.69,-0.75,0.17
3.0596139430999756,0.55,-0.97,0.19
3.071089029312134,0.34,-0.51,0.15
3.080245018005371,0.14,0.27,0.2
3.0904040336608887,0.02,0.96,0.39
3.1003270149230957,-0.02,1.27,0.61
3.110671043395996,0.07,1.28,0.77
3.120600938796997,0.2,0.91,0.83
3.1306960582733154,0.37,0.07,0.79
3.154435873031616,0.43,-1.19,0.29
3.1554930210113525,0.43,-1.19,0.29
3.159735918045044,0.15,-1.18,-0.06
3.1710989475250244,-0.27,-0.84,-0.27
3.18011212348938,-0.62,-0.29,-0.39
3.190601110458374,-0.73,0.24,-0.44
3.2005040645599365,-0.6,0.49,-0.4
3.2107698917388916,-0.32,0.55,-0.33
3.220759153366089,0.03,0.44,-0.28
3.230726957321167,0.34,0.11,-0.28
3.256286859512329,0.59,-0.22,-0.22
3.2572669982910156,0.59,-0.22,-0.22
3.260279893875122,0.52,-0.1,-0.14
3.2711851596832275,0.44,0.05,-0.02
3.2806079387664795,0.34,0.19,0.11
3.2905659675598145,0.21,0.28,0.2
3.3008248805999756,0.09,0.32,0.23
3.3110179901123047,-0.04,0.36,0.16
3.320981979370117,-0.15,0.37,-0.03
3.3310279846191406,-0.25,0.32,-0.23
3.355802059173584,-0.31,0.08,-0.41
3.356724977493286,-0.31,0.08,-0.41
3.360290050506592,-0.18,0.04,-0.39
3.370745897293091,-0.01,0.06,-0.34
3.3815901279449463,0.15,0.11,-0.29
3.3907790184020996,0.3,0.12,-0.29
3.400871992111206,0.37,-0.11,-0.3
3.4112188816070557,0.26,-0.55,-0.33
3.421147108078003,-0.06,-0.83,-0.31
3.4311890602111816,-0.6,-0.88,-0.25
3.4556901454925537,-1.25,-0.21,-0.44
3.4566750526428223,-1.25,-0.21,-0.44
3.4605660438537598,-0.9,0.22,-0.67
3.470893144607544,-0.17,0.41,-0.78
3.4810049533843994,0.47,0.35,-0.75
3.4911160469055176,0.79,0.16,-0.69
3.501249074935913,0.73,-0.07,-0.59
3.5112709999084473,0.49,-0.22,-0.48
3.5212490558624268,0.28,-0.27,-0.35
3.5315589904785156,0.18,-0.22,-0.19
3.557542085647583,0.04,-0.07,0.37
3.558892011642456,0.04,-0.07,0.37
3.5625998973846436,-0.03,0.02,0.71
3.570662021636963,-0.07,0.1,0.91
3.5808639526367188,-0.04,0.11,0.95
3.5911359786987305,-0.03,0.01,0.78
3.601078987121582,-0.12,-0.22,0.47
3.611297845840454,-0.34,-0.55,0.19
3.621438980102539,-0.6,-0.71,0.01
3.6316399574279785,-0.77,-0.59,-0.1
3.655259847640991,-0.66,-0.17,-0.11
3.6563971042633057,-0.66,-0.17,-0.11
3.660583972930908,-0.4,-0.07,-0.09
3.671239137649536,-0.11,-0.02,-0.1
3.6810250282287598,0.18,-0.01,-0.13
3.691322088241577,0.45,0.04,-0.2
3.701308012008667,0.7,0.16,-0.27
3.711632013320923,0.87,0.33,-0.32
3.7214548587799072,0.95,0.4,-0.32
3.731832981109619,0.89,0.34,-0.25
3.7565810680389404,0.54,0.13,-0.08
3.757788896560669,0.54,0.13,-0.08
3.760993003845215,0.36,0.09,-0.05
3.7712819576263428,0.25,0.06,-0.06
3.7816288471221924,0.2,0.02,-0.12
3.791334867477417,0.13,-0.07,-0.26
3.8013110160827637,0.03,-0.14,-0.38
3.811728000640869,-0.03,-0.13,-0.41
3.821380853652954,-0.03,-0.03,-0.36
3.832388162612915,0.03,0.03,-0.23
3.855743169784546,0.27,-0.25,-0.0
3.8568170070648193,0.27,-0.25,-0.0
3.8609180450439453,0.32,-0.49,-0.03
3.871535062789917,0.07,-0.69,-0.15
3.8815791606903076,-0.49,-0.55,-0.31
3.891692876815796,-1.07,-0.13,-0.46
3.90165114402771,-1.36,0.44,-0.6
3.912029981613159,-1.18,0.89,-0.68
3.921980142593384,-0.63,0.81,-0.66
3.932163953781128,0.01,0.27,-0.57
3.9567010402679443,0.53,-0.65,-0.36
3.9577181339263916,0.53,-0.65,-0.36
3.9610531330108643,0.33,-0.69,-0.24
3.9719409942626953,0.05,-0.4,-0.07
3.9833550453186035,-0.21,0.06,0.17
3.9917728900909424,-0.36,0.38,0.48
4.001757860183716,-0.27,0.36,0.81
4.0121660232543945,0.02,0.15,1.07
4.022155046463013,0.3,-0.05,1.23
4.032243013381958,0.48,-0.15,1.21
4.056352853775024,0.15,-0.14,0.57
4.0571510791778564,0.15,-0.14,0.57
4.06143593788147,-0.24,-0.2,0.27
4.071791887283325,-0.55,-0.21,0.08
4.08197283744812,-0.67,-0.08,-0.02
4.091952085494995,-0.6,0.03,-0.07
4.1019439697265625,-0.39,0.03,-0.11
4.112189054489136,-0.11,-0.01,-0.15
4.1223509311676025,0.18,-0.02,-0.21
4.132516145706177,0.44,0.05,-0.28
4.1584508419036865,0.82,0.34,-0.37
4.159456968307495,0.82,0.34,-0.37
4.162942171096802,0.9,0.43,-0.36
4.171449899673462,0.88,0.46,-0.28
4.182214021682739,0.79,0.43,-0.16
4.192044973373413,0.65,0.34,-0.03
4.202010869979858,0.45,0.19,0.03
4.212144136428833,0.21,0.08,-0.04
4.222459077835083,-0.03,0.03,-0.17
4.232457876205444,-0.26,0.05,-0.27
4.257878065109253,-0.44,0.08,-0.32
4.258931875228882,-0.44,0.08,-0.32
4.262240171432495,-0.35,0.04,-0.31
4.272064924240112,-0.19,-0.02,-0.27
4.2824530601501465,0.03,-0.07,-0.18
4.2926318645477295,0.22,-0.15,-0.12
4.30219292640686,0.3,-0.34,-0.09
4.312726020812988,0.2,-0.66,-0.1
4.322652101516724,-0.1,-0.94,-0.12
4.3326640129089355,-0.56,-0.92,-0.14
4.357440948486328,-1.0,0.02,-0.22
4.3584511280059814,-1.0,0.02,-0.22
4.361750841140747,-0.62,0.43,-0.32
4.371699094772339,-0.04,0.43,-0.37
4.382382154464722,0.38,0.17,-0.34
4.392419099807739,0.52,-0.06,-0.21
4.402343988418579,0.34,-0.17,-0.01
4.412821054458618,0.0,-0.23,0.23
4.422765016555786,-0.32,-0.12,0.48
4.432790994644165,-0.54,0.09,0.69
4.4580299854278564,-0.49,0.28,1.01
4.4590959548950195,-0.49,0.28,1.01
4.4619128704071045,-0.33,0.14,1.06
4.472476959228516,-0.18,-0.01,0.95
4.482908010482788,-0.13,-0.14,0.66
4.492613077163696,-0.17,-0.34,0.32
4.502619028091431,-0.23,-0.49,0.03
4.513202905654907,-0.29,-0.51,-0.15
4.522876024246216,-0.35,-0.42,-0.27
4.532793998718262,-0.32,-0.31,-0.32
4.558897972106934,0.07,-0.38,-0.28
4.55991005897522,0.07,-0.38,-0.28
4.562533140182495,0.34,-0.44,-0.24
4.572593927383423,0.58,-0.42,-0.26
4.583026170730591,0.74,-0.36,-0.29
4.592612028121948,0.83,-0.31,-0.31
4.602795839309692,0.85,-0.21,-0.34
4.613278150558472,0.81,-0.09,-0.34
4.623272180557251,0.72,-0.03,-0.31
4.63302206993103,0.6,-0.07,-0.29
4.659484148025513,0.26,-0.21,-0.28
4.660496950149536,0.26,-0.21,-0.28
4.663079023361206,0.09,-0.23,-0.27
4.672210931777954,-0.07,-0.23,-0.26
4.682942152023315,-0.13,-0.17,-0.25
4.6923768520355225,-0.13,-0.07,-0.23
4.7029900550842285,-0.08,0.01,-0.21
4.713086843490601,-0.03,-0.01,-0.2
4.724248170852661,0.02,-0.14,-0.21
4.7333290576934814,0.06,-0.35,-0.27
4.757019996643066,0.15,-0.74,-0.48
4.757774114608765,0.15,-0.74,-0.48
4.762344121932983,0.1,-0.95,-0.54
4.77380895614624,-0.11,-1.07,-0.49
4.7833311557769775,-0.45,-0.97,-0.38
4.793835878372192,-0.76,-0.66,-0.34
4.803220987319946,-0.88,-0.27,-0.45
4.813699007034302,-0.75,-0.04,-0.62
4.823199987411499,-0.53,-0.12,-0.69
4.833843946456909,-0.42,-0.37,-0.62
4.861055135726929,-0.94,-0.56,-0.13
4.862168073654175,-1.3,-0.3,0.15
4.865999937057495,-1.3,-0.3,0.15
4.872591972351074,-1.42,0.01,0.46
4.8845930099487305,-1.21,0.28,0.82
4.894663095474243,-0.68,0.39,1.12
4.90461802482605,-0.09,0.2,1.28
4.914552927017212,0.31,-0.13,1.25
4.923291921615601,0.43,-0.41,0.96
4.933639049530029,0.3,-0.5,0.54
4.956490993499756,-0.24,-0.35,-0.07
4.957445859909058,-0.24,-0.35,-0.07
4.96285605430603,-0.43,-0.24,-0.23
4.97304105758667,-0.48,-0.13,-0.32
4.983597993850708,-0.34,-0.07,-0.36
4.993352174758911,-0.05,-0.11,-0.36
5.003468036651611,0.28,-0.15,-0.37
5.013504981994629,0.58,-0.08,-0.44
5.023622035980225,0.8,0.06,-0.54
5.033868074417114,0.94,0.21,-0.64
5.058334112167358,0.99,0.18,-0.7
5.059105157852173,0.99,0.18,-0.7
5.062877893447876,0.88,-0.02,-0.63
5.073591947555542,0.67,-0.21,-0.52
5.08357310295105,0.38,-0.25,-0.44
5.093540906906128,0.09,-0.16,-0.36
5.103533983230591,-0.09,-0.08,-0.28
5.113962888717651,-0.11,-0.08,-0.22
5.123860120773315,-0.02,-0.13,-0.2
5.134013891220093,0.08,-0.16,-0.23
5.161772966384888,0.09,-0.15,-0.27
5.163499116897583,0.05,-0.15,-0.2
5.166136980056763,0.05,-0.15,-0.2
5.173280954360962,0.12,-0.2,-0.13
5.184676885604858,0.33,-0.38,-0.08
5.194326162338257,0.59,-0.67,-0.09
5.203716993331909,0.69,-1.01,-0.12
5.213747978210449,0.41,-1.2,-0.14
5.2233030796051025,-0.26,-0.88,-0.22
5.234051942825317,-0.99,-0.08,-0.41
5.259523153305054,-1.34,1.34,-0.78
5.260768175125122,-1.34,1.34,-0.78
5.263222932815552,-0.87,1.23,-0.68
5.273843050003052,-0.24,0.56,-0.45
5.283861875534058,0.21,-0.27,-0.19
5.293809175491333,0.31,-0.86,0.1
5.303808927536011,0.16,-0.86,0.42
5.314280986785889,-0.18,-0.44,0.71
5.324399948120117,-0.48,0.07,0.99
5.334290027618408,-0.51,0.3,1.23
5.361582040786743,-0.08,0.15,1.29
5.362701177597046,0.21,-0.02,1.01
5.364768028259277,0.21,-0.02,1.01
5.37403416633606,0.46,-0.23,0.66
5.3839380741119385,0.59,-0.36,0.32
5.393937826156616,0.53,-0.39,0.02
5.404031991958618,0.33,-0.25,-0.22
5.414391994476318,0.08,-0.04,-0.36
5.424423933029175,-0.15,0.15,-0.42
5.4344260692596436,-0.23,0.27,-0.41
5.461052179336548,-0.09,0.43,-0.33
5.462072134017944,-0.09,0.43,-0.33
5.464943170547485,0.11,0.49,-0.34
5.474215984344482,0.35,0.46,-0.36
5.484048128128052,0.56,0.32,-0.38
5.49421501159668,0.66,0.1,-0.36
5.504302024841309,0.59,-0.1,-0.31
5.514757871627808,0.36,-0.21,-0.22
5.524606943130493,0.02,-0.2,-0.09
5.534600019454956,-0.31,-0.1,-0.0
5.560382127761841,-0.61,0.14,0.08
5.561445951461792,-0.61,0.14,0.08
5.563730955123901,-0.5,0.22,0.06
5.574065923690796,-0.27,0.18,0.03
5.584460020065308,-0.04,-0.0,-0.0
5.594361066818237,0.09,-0.21,-0.09
5.604369878768921,0.13,-0.29,-0.22
5.614976167678833,0.15,-0.26,-0.29
5.624633073806763,0.18,-0.27,-0.26
5.63478684425354,0.14,-0.38,-0.13
5.66187310218811,-0.43,-0.14,0.24
5.66213583946228,-0.43,-0.14,0.24
5.664766073226929,-0.86,0.27,0.22
5.674187898635864,-1.14,0.81,-0.06
5.684222936630249,-1.1,1.1,-0.36
5.694576978683472,-0.79,0.85,-0.5
5.704479932785034,-0.35,0.31,-0.45
5.7148401737213135,0.02,-0.19,-0.3
5.724920988082886,0.12,-0.42,-0.13
5.734809160232544,-0.03,-0.32,0.06
5.760699033737183,-0.51,0.38,0.35
5.761521100997925,-0.51,0.38,0.35
5.764019966125488,-0.54,0.73,0.45
5.774729013442993,-0.32,0.81,0.57
5.7846839427948,0.05,0.55,0.66
5.79478907585144,0.46,0.18,0.69
5.804707050323486,0.76,-0.21,0.66
5.815260171890259,0.77,-0.55,0.57
5.825139045715332,0.55,-0.75,0.43
5.835057020187378,0.16,-0.69,0.26
5.861371040344238,-0.7,-0.01,0.01
5.862377882003784,-0.7,-0.01,0.01
5.8651299476623535,-0.9,0.27,-0.05
5.874334096908569,-0.82,0.4,-0.07
5.884503126144409,-0.51,0.37,-0.05
5.894590139389038,-0.05,0.25,0.0
5.9050140380859375,0.44,0.09,0.01
5.915057897567749,0.79,-0.05,-0.05
5.925305128097534,0.98,-0.16,-0.14
5.93520712852478,1.0,-0.23,-0.22
5.960515022277832,0.65,-0.03,-0.23
5.961303949356079,0.65,-0.03,-0.23
5.964388132095337,0.35,0.16,-0.18
5.974863052368164,0.08,0.34,-0.14
5.985792875289917,-0.09,0.41,-0.13
5.995015859603882,-0.15,0.33,-0.16
6.005192041397095,-0.14,0.13,-0.2
6.016296148300171,-0.12,-0.16,-0.27
6.0255210399627686,-0.16,-0.43,-0.37
6.035377025604248,-0.24,-0.42,-0.47
6.062205076217651,-0.17,0.24,-0.47
6.062971830368042,-0.17,0.24,-0.47
6.065160036087036,0.09,0.36,-0.32
6.074837923049927,0.43,0.23,-0.1
6.085170030593872,0.69,-0.09,0.16
6.095083951950073,0.67,-0.41,0.25
6.10552191734314,0.28,-0.39,0.06
6.116323947906494,-0.34,-0.06,-0.24
6.1256091594696045,-0.95,0.28,-0.43
6.135772943496704,-1.32,0.56,-0.43
6.162454843521118,-0.89,0.58,-0.11
6.163883924484253,-0.89,0.58,-0.11
6.165787935256958,-0.48,0.31,0.1
6.175004959106445,-0.22,0.13,0.19
6.1849470138549805,-0.13,0.04,0.19
6.195483922958374,-0.14,-0.01,0.16
6.205291032791138,-0.13,0.09,0.11
6.215450048446655,-0.06,0.25,0.07
6.225704908370972,0.06,0.34,0.14
6.235928058624268,0.22,0.29,0.31
6.260045051574707,0.37,-0.02,0.61
6.260728120803833,0.37,-0.02,0.61
6.264654874801636,0.27,-0.17,0.61
6.275067090988159,0.03,-0.24,0.49
6.285531044006348,-0.31,-0.13,0.29
6.295368909835815,-0.67,-0.01,0.1
